Filtering the log data using "subsystem CONTAINS "dev.contextify""
Timestamp               Ty Process[PID:TID]
2025-11-14 22:49:46.693 I  Contextify[90620:138327f] [dev.contextify:StatusBar] StatusBar: 2 queue provider(s) available, starting observation
2025-11-14 22:49:46.693 I  Contextify[90620:138327f] [dev.contextify:StatusBar] StatusBar: hoover observation disabled (prevents AsyncStream multi-consumer issue)
2025-11-14 22:49:46.694 I  Contextify[90620:13832cc] [dev.contextify:DiagnosticsHTTPServer] 📡 Starting diagnostics HTTP server on port 17329
2025-11-14 22:49:46.694 I  Contextify[90620:13832e8] [dev.contextify:DiagnosticsHTTPServer] 📡 Starting diagnostics HTTP server on port 17329
2025-11-14 22:49:46.694 I  Contextify[90620:13832d2] [dev.contextify:DiagnosticsHTTPServer] 📡 Starting diagnostics HTTP server on port 17329
2025-11-14 22:49:46.694 I  Contextify[90620:138327f] [dev.contextify:StatusBar] Apple Intelligence health check result: <private>
2025-11-14 22:49:46.694 I  Contextify[90620:138327f] [dev.contextify:StatusBar] Apple Intelligence: Available ✓
2025-11-14 22:49:46.694 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor] 🚀 Spawning background tasks for project: 2A3837A6-02E0-47E4-B12C-9E8C3AB1ADD8
2025-11-14 22:49:46.694 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor] 🚀 Spawning background tasks for project: 2A3837A6-02E0-47E4-B12C-9E8C3AB1ADD8
2025-11-14 22:49:46.694 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor] 🚀 Spawning background tasks for project: 2A3837A6-02E0-47E4-B12C-9E8C3AB1ADD8
2025-11-14 22:49:46.694 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor] [UIOPT-FEED-START] Loading initial feed from SQL...
2025-11-14 22:49:46.694 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor] [TIMELINE-LOAD] primer start; projectId=2A3837A6-02E0-47E4-B12C-9E8C3AB1ADD8
2025-11-14 22:49:46.694 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor] [UIOPT-BRANCH] phase → loading
2025-11-14 22:49:46.695 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor] [UIOPT-FEED-DONE] Feed loaded in 0ms
2025-11-14 22:49:46.695 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor] [UIOPT-FEED-START] Loading initial feed from SQL...
2025-11-14 22:49:46.695 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor] [TIMELINE-LOAD] primer start; projectId=2A3837A6-02E0-47E4-B12C-9E8C3AB1ADD8
2025-11-14 22:49:46.695 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor] [UIOPT-BRANCH] phase → loading
2025-11-14 22:49:46.695 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor] [UIOPT-FEED-DONE] Feed loaded in 0ms
2025-11-14 22:49:46.695 I  Contextify[90620:138327f] [dev.contextify:UIRender] [TIMELINE-EMPTY] Showing empty state (isIngesting=false, hasProgress=false)
2025-11-14 22:49:46.697 E  Contextify[90620:13832cc] [dev.contextify:DiagnosticsHTTPServer] HTTP listener failed: <private>
2025-11-14 22:49:46.701 I  Contextify[90620:138327f] [dev.contextify:UIRender] [UIOPT-FIRST-PAINT] content-empty appear (no entries)
2025-11-14 22:49:46.701 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor] [UIOPT-FEED-START] Loading initial feed from SQL...
2025-11-14 22:49:46.701 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor] [TIMELINE-LOAD] primer start; projectId=2A3837A6-02E0-47E4-B12C-9E8C3AB1ADD8
2025-11-14 22:49:46.701 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor] [UIOPT-BRANCH] phase → loading
2025-11-14 22:49:46.702 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor] [UIOPT-FEED-DONE] Feed loaded in 1ms
2025-11-14 22:49:46.702 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor] SQL-based timeline monitoring started (projectId: 2A3837A6-02E0-47E4-B12C-9E8C3AB1ADD8)
2025-11-14 22:49:46.702 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor] [UIOPT-MONITOR-READY] ConversationMonitor is now monitoring and ready
2025-11-14 22:49:46.702 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor] SQL-based timeline monitoring started (projectId: 2A3837A6-02E0-47E4-B12C-9E8C3AB1ADD8)
2025-11-14 22:49:46.702 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor] [UIOPT-MONITOR-READY] ConversationMonitor is now monitoring and ready
2025-11-14 22:49:46.702 I  Contextify[90620:138327f] [dev.contextify:UIRender] [TIMELINE-EMPTY] Showing empty state (isIngesting=false, hasProgress=false)
2025-11-14 22:49:46.709 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor] SQL-based timeline monitoring started (projectId: 2A3837A6-02E0-47E4-B12C-9E8C3AB1ADD8)
2025-11-14 22:49:46.709 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor] [UIOPT-MONITOR-READY] ConversationMonitor is now monitoring and ready
2025-11-14 22:49:46.709 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor] 🏥 Health monitoring started
2025-11-14 22:49:46.709 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor] 🏥 Health monitoring started
2025-11-14 22:49:46.709 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor] 🏥 Health monitoring started
2025-11-14 22:49:46.709 I  Contextify[90620:138327f] [dev.contextify:TimelineIntegration] Timeline integration activated successfully
2025-11-14 22:49:46.709 I  Contextify[90620:138327f] [dev.contextify:UI] ✅ Timeline monitoring started for project: 2A3837A6-02E0-47E4-B12C-9E8C3AB1ADD8
2025-11-14 22:49:46.709 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor] [TIMELINE-LOAD] primer start; projectId=2A3837A6-02E0-47E4-B12C-9E8C3AB1ADD8
2025-11-14 22:49:46.709 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor] [UIOPT-BRANCH] phase → loading
2025-11-14 22:49:46.709 I  Contextify[90620:138327f] [dev.contextify:UIRender] [TIMELINE-EMPTY] Showing empty state (isIngesting=false, hasProgress=false)
2025-11-14 22:49:46.911 I  Contextify[90620:138327f] [dev.contextify:FolderAccess] Requesting access for sources: <private>
2025-11-14 22:49:46.927 I  Contextify[90620:13832f4] [dev.contextify:LLMHealthCheck] LLM health check: PASSED (response: 'I'm sorry, but I cannot comply with')
2025-11-14 22:49:47.174 I  Contextify[90620:13832f4] [dev.contextify:LLMHealthCheck] LLM health check: CANCELLED - Task was cancelled by external cancellation
2025-11-14 22:49:47.175 I  Contextify[90620:13832f4] [dev.contextify:LLMHealthCheck]    Error type: CancellationError (parent task cancelled, likely app lifecycle event)
2025-11-14 22:49:47.175 I  Contextify[90620:13832f4] [dev.contextify:LLMHealthCheck]    This is NOT a real Apple Intelligence failure - treating as transient
2025-11-14 22:49:47.175 E  Contextify[90620:13832f4] [dev.contextify:LLMHealthCheck] ❌ Apple Intelligence BECAME UNAVAILABLE - Health check cancelled (external cancellation, not a real failure)
2025-11-14 22:49:47.175 E  Contextify[90620:13832f4] [dev.contextify:LLMHealthCheck]    Reason: .healthCheckCancelled
2025-11-14 22:49:48.803 I  Contextify[90620:138327f] [dev.contextify:FolderAccess] User selected: <private>
2025-11-14 22:49:48.803 I  Contextify[90620:138327f] [dev.contextify:FolderAccess] Found Claude Code transcripts in: <private>
2025-11-14 22:49:48.805 I  Contextify[90620:138327f] [dev.contextify:StatusBar] Apple Intelligence health check result: <private>
2025-11-14 22:49:48.805 I  Contextify[90620:138327f] [dev.contextify:StatusBar] Apple Intelligence: Available ✓
2025-11-14 22:49:48.806 I  Contextify[90620:138327f] [dev.contextify:StatusBar] Apple Intelligence health check result: <private>
2025-11-14 22:49:48.806 I  Contextify[90620:13832cb] [dev.contextify:BookmarkStore] Saved authorization for <private>: status=<private>
2025-11-14 22:49:48.806 I  Contextify[90620:138327f] [dev.contextify:FolderAccess] Created authorization: source=<private> url=<private>
2025-11-14 22:49:48.806 I  Contextify[90620:138327f] [dev.contextify:WelcomeModal] [PERMISSIONS] Granted access for <private>
2025-11-14 22:49:49.412 I  Contextify[90620:138327f] [dev.contextify:FolderAccess] Requesting access for sources: <private>
2025-11-14 22:49:50.591 I  Contextify[90620:138327f] [dev.contextify:FolderAccess] User selected: <private>
2025-11-14 22:49:50.592 I  Contextify[90620:138327f] [dev.contextify:FolderAccess] [CODEX-VALIDATE] Found 1 .jsonl files at <private>
2025-11-14 22:49:50.592 I  Contextify[90620:138327f] [dev.contextify:FolderAccess] [CODEX-VALIDATE] ✅ Validation succeeded for: <private>
2025-11-14 22:49:50.595 I  Contextify[90620:13832f3] [dev.contextify:BookmarkStore] Saved authorization for <private>: status=<private>
2025-11-14 22:49:50.595 I  Contextify[90620:138327f] [dev.contextify:FolderAccess] Created authorization: source=<private> url=<private>
2025-11-14 22:49:50.595 I  Contextify[90620:138327f] [dev.contextify:WelcomeModal] [PERMISSIONS] Granted access for <private>
2025-11-14 22:49:51.423 I  Contextify[90620:138327f] [dev.contextify:WelcomeModal] User granted permissions, continuing to discovery
2025-11-14 22:49:51.435 I  Contextify[90620:138327f] [dev.contextify:ProjectsViewModel] Starting project discovery
2025-11-14 22:49:51.435 I  Contextify[90620:13832cc] [dev.contextify:ProjectDiscovery] Starting project discovery
2025-11-14 22:49:51.435 I  Contextify[90620:138327f] [dev.contextify:WelcomeModal] [WMODAL-SPINNER] Showing spinner (discoveryProgress is nil)
2025-11-14 22:49:51.440 I  Contextify[90620:138327f] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 22:49:51.458 Df Contextify[90620:13832cb] [dev.contextify:ProjectDiscovery] No metadata row found for project: /Users/rob/code/projects/webviewer
2025-11-14 22:49:51.458 Df Contextify[90620:13832cb] [dev.contextify:ProjectDiscovery] No metadata row found for project: /Users/rob/code/personal/job-hunt-2025/interviews
2025-11-14 22:49:51.458 Df Contextify[90620:13832cc] [dev.contextify:ProjectDiscovery] No metadata row found for project: /Users/rob
2025-11-14 22:49:51.458 Df Contextify[90620:138330c] [dev.contextify:ProjectDiscovery] No metadata row found for project: /Users/rob/code/personal/job-hunt-2025
2025-11-14 22:49:51.459 Df Contextify[90620:13832cc] [dev.contextify:ProjectDiscovery] No metadata row found for project: /Users/rob/code/personal/correspondence
2025-11-14 22:49:51.459 Df Contextify[90620:13832cc] [dev.contextify:ProjectDiscovery] No metadata row found for project: /Users/rob/code/projects/contextify
2025-11-14 22:49:51.459 Df Contextify[90620:13832cb] [dev.contextify:ProjectDiscovery] No metadata row found for project: /Users/rob/code/consulting/cloaked-email-litigation
2025-11-14 22:49:51.459 Df Contextify[90620:13832cc] [dev.contextify:ProjectDiscovery] No metadata row found for project: /Users/rob/code/projects/banagale.com
2025-11-14 22:49:51.459 Df Contextify[90620:138330c] [dev.contextify:ProjectDiscovery] No metadata row found for project: /Users/rob/code/projects
2025-11-14 22:49:51.459 I  Contextify[90620:138327f] [dev.contextify:WelcomeModal] [WMODAL-SPINNER] Showing spinner (discoveryProgress is nil)
2025-11-14 22:49:51.459 Df Contextify[90620:138330c] [dev.contextify:ProjectDiscovery] No metadata row found for project: /Users/rob/code/personal
2025-11-14 22:49:51.460 Df Contextify[90620:138330c] [dev.contextify:ProjectDiscovery] No metadata row found for project: /Users/rob/code
2025-11-14 22:49:51.460 Df Contextify[90620:13832cc] [dev.contextify:ProjectDiscovery] No metadata row found for project: /Users/rob/code/projects/contextify-worker-bee
2025-11-14 22:49:51.460 Df Contextify[90620:13832cb] [dev.contextify:ProjectDiscovery] No metadata row found for project: /Users/rob/code/personal/recovery
2025-11-14 22:49:51.460 Df Contextify[90620:13832cc] [dev.contextify:ProjectDiscovery] No metadata row found for project: /Users/rob/code/projects/cli-ai-setup
2025-11-14 22:49:51.462 Df Contextify[90620:138330c] [dev.contextify:ProjectDiscovery] No metadata row found for project: /Users/rob/Desktop/Video/Star Wars/Star Wars Episode I The Phantom Menace (1999) [1080p]
2025-11-14 22:49:51.463 Df Contextify[90620:13832cb] [dev.contextify:ProjectDiscovery] No metadata row found for project: /Users/rob/code/personal/correspondence/oregon-employment-dept
2025-11-14 22:49:51.464 I  Contextify[90620:138327f] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 22:49:51.466 I  Contextify[90620:138327f] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 22:49:51.467 I  Contextify[90620:138327f] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 22:49:51.470 I  Contextify[90620:138327f] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 22:49:51.473 I  Contextify[90620:138327f] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 22:49:51.477 I  Contextify[90620:138327f] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 22:49:51.485 I  Contextify[90620:138327f] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 22:49:51.490 I  Contextify[90620:138327f] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 22:49:51.496 I  Contextify[90620:138327f] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 22:49:51.502 I  Contextify[90620:138327f] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 22:49:51.509 I  Contextify[90620:138327f] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 22:49:51.516 I  Contextify[90620:138327f] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 22:49:51.524 I  Contextify[90620:138327f] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 22:49:51.532 I  Contextify[90620:138327f] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 22:49:51.540 I  Contextify[90620:138327f] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 22:49:51.549 I  Contextify[90620:138327f] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 22:49:51.556 I  Contextify[90620:13832cc] [dev.contextify:ProjectDiscovery] Discovery complete: 16 projects found
2025-11-14 22:49:51.556 I  Contextify[90620:13832cc] [dev.contextify:ProjectDiscovery] [DISCOVERY-ORDER] Top 3 by activity: contextify (mtime: 2025-11-15 05:04:49 +0000), cloaked-email-litigation (mtime: 2025-11-14 05:29:55 +0000), contextify-worker-bee (mtime: 2025-11-14 00:12:36 +0000)
2025-11-14 22:49:51.556 I  Contextify[90620:138327f] [dev.contextify:ProjectsViewModel] Found 16 projects
2025-11-14 22:49:51.557 I  Contextify[90620:138327f] [dev.contextify:ProjectsViewModel] [PSTATE-INGEST-START] Setting isIngesting = true
2025-11-14 22:49:51.557 I  Contextify[90620:13832cc] [dev.contextify:ProjectDiscovery] Starting ingestion for 16 projects
2025-11-14 22:49:51.557 I  Contextify[90620:138327f] [dev.contextify:WelcomeModal] [WMODAL-SPINNER] Showing spinner (discoveryProgress is nil)
2025-11-14 22:49:51.557 I  Contextify[90620:138327f] [dev.contextify:UIRender] [TIMELINE-EMPTY] Showing empty state (isIngesting=true, hasProgress=false)
2025-11-14 22:49:51.559 I  Contextify[90620:138327f] [dev.contextify:WelcomeModal] [WMODAL-SPINNER] Showing spinner (discoveryProgress is nil)
2025-11-14 22:49:51.559 I  Contextify[90620:138327f] [dev.contextify:ProjectsViewModel] [PSTATE-PROGRESS] discoveryProgress: 1/16 projects, 0/0 transcripts
2025-11-14 22:49:51.559 I  Contextify[90620:138327f] [dev.contextify:UIRender] [TIMELINE-LOADING] Showing loading indicator (isIngesting=true, progress=1/16)
2025-11-14 22:49:51.562 I  Contextify[90620:138327f] [dev.contextify:WelcomeModal] [WMODAL-BARS] Showing progress bars: 1/16 projects
2025-11-14 22:49:51.568 I  Contextify[90620:138327f] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 22:49:51.568 I  Contextify[90620:138327f] [dev.contextify:ProjectDiscovery] Searching for Claude dir matching: /Users/rob/code/projects/contextify
2025-11-14 22:49:51.577 I  Contextify[90620:138327f] [dev.contextify:WelcomeModal] [WMODAL-BARS] Showing progress bars: 1/16 projects
2025-11-14 22:49:51.581 I  Contextify[90620:138327f] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 22:49:51.584 I  Contextify[90620:13832cc] [dev.contextify:TranscriptOrchestrator] Created new project: <private> for path: <private>
2025-11-14 22:49:51.584 I  Contextify[90620:13832cc] [dev.contextify:TranscriptOrchestrator] ✅ Project creation verified: <private>
2025-11-14 22:49:51.584 I  Contextify[90620:13832cc] [dev.contextify:ProjectDiscovery] Ingesting Claude transcripts for project_id: 5D91FD9A-539B-4DE3-BF6A-9614FA871958 (path: /Users/rob/code/projects/contextify)
2025-11-14 22:49:51.692 I  Contextify[90620:13832e8] [dev.contextify:ProjectActivity] [INIT] ProjectActivityMonitor: starting global monitoring
2025-11-14 22:49:51.692 I  Contextify[90620:13832e8] [dev.contextify:ProjectActivity] [DISC-SCAN-SKIP] Skipping core discovery in sandbox (app layer handles this)
2025-11-14 22:49:51.692 I  Contextify[90620:13832e8] [dev.contextify:ProjectActivity] [INIT] ProjectActivityMonitor: sandbox mode (no global discovery FSEvents; app layer handles discovery)
2025-11-14 22:49:51.692 I  Contextify[90620:138327f] [dev.contextify:ProjectSwitcher] [SWITCHER-MONITOR] Started global monitoring (reason: fallback-timeout)
2025-11-14 22:49:52.382 I  Contextify[90620:13832cc] [dev.contextify:TranscriptOrchestrator] Upserted 527 transcripts for project <private> (527 new)
2025-11-14 22:49:52.383 I  Contextify[90620:138327f] [dev.contextify:ProjectsViewModel] [PSTATE-PROGRESS] discoveryProgress: 2/16 projects, 0/0 transcripts
