Filtering the log data using "subsystem CONTAINS "dev.contextify""
Timestamp               Ty Process[PID:TID]
2025-11-14 23:07:10.809 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] [GENERATOR-INIT] About to create generator...
2025-11-14 23:07:10.809 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] [GENERATOR-INIT] Creating TimelineCacheMissGenerator...
2025-11-14 23:07:10.809 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] ✅ [GENERATOR-INIT] Cache miss generator initialized for new project
2025-11-14 23:07:10.811 I  Contextify[2111:138fcd3] [dev.contextify:StatusBar] StatusBar starting...
2025-11-14 23:07:10.811 I  Contextify[2111:138fcd3] [dev.contextify:StatusBar] StatusBar: 2 queue provider(s) available, starting observation
2025-11-14 23:07:10.811 I  Contextify[2111:138fcd3] [dev.contextify:StatusBar] StatusBar: hoover observation disabled (prevents AsyncStream multi-consumer issue)
2025-11-14 23:07:10.812 I  Contextify[2111:138fd41] [dev.contextify:DiagnosticsHTTPServer] 📡 Starting diagnostics HTTP server on port 17329
2025-11-14 23:07:10.812 I  Contextify[2111:138fd1a] [dev.contextify:DiagnosticsHTTPServer] 📡 Starting diagnostics HTTP server on port 17329
2025-11-14 23:07:10.812 I  Contextify[2111:138fd05] [dev.contextify:DiagnosticsHTTPServer] 📡 Starting diagnostics HTTP server on port 17329
2025-11-14 23:07:10.813 I  Contextify[2111:138fcd3] [dev.contextify:StatusBar] Apple Intelligence health check result: <private>
2025-11-14 23:07:10.813 I  Contextify[2111:138fcd3] [dev.contextify:StatusBar] Apple Intelligence: Available ✓
2025-11-14 23:07:10.813 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] 🚀 Spawning background tasks for project: 35E78C35-06C4-4056-A046-C44956E42A0F
2025-11-14 23:07:10.813 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] 🚀 Spawning background tasks for project: 35E78C35-06C4-4056-A046-C44956E42A0F
2025-11-14 23:07:10.813 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] 🚀 Spawning background tasks for project: 35E78C35-06C4-4056-A046-C44956E42A0F
2025-11-14 23:07:10.817 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] [UIOPT-FEED-START] Loading initial feed from SQL...
2025-11-14 23:07:10.817 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] [TIMELINE-LOAD] primer start; projectId=35E78C35-06C4-4056-A046-C44956E42A0F
2025-11-14 23:07:10.817 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] [UIOPT-BRANCH] phase → loading
2025-11-14 23:07:10.817 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] [UIOPT-FEED-DONE] Feed loaded in 0ms
2025-11-14 23:07:10.818 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] [UIOPT-FEED-START] Loading initial feed from SQL...
2025-11-14 23:07:10.818 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] [TIMELINE-LOAD] primer start; projectId=35E78C35-06C4-4056-A046-C44956E42A0F
2025-11-14 23:07:10.818 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] [UIOPT-BRANCH] phase → loading
2025-11-14 23:07:10.818 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] [UIOPT-FEED-DONE] Feed loaded in 0ms
2025-11-14 23:07:10.818 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] [UIOPT-FEED-START] Loading initial feed from SQL...
2025-11-14 23:07:10.818 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] [TIMELINE-LOAD] primer start; projectId=35E78C35-06C4-4056-A046-C44956E42A0F
2025-11-14 23:07:10.818 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] [UIOPT-BRANCH] phase → loading
2025-11-14 23:07:10.819 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] [UIOPT-FEED-DONE] Feed loaded in 0ms
2025-11-14 23:07:10.819 I  Contextify[2111:138fcd3] [dev.contextify:UIRender] [TIMELINE-EMPTY] Showing empty state (isIngesting=false, hasProgress=false)
2025-11-14 23:07:10.826 I  Contextify[2111:138fcd3] [dev.contextify:UIRender] [UIOPT-FIRST-PAINT] content-empty appear (no entries)
2025-11-14 23:07:10.827 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] SQL-based timeline monitoring started (projectId: 35E78C35-06C4-4056-A046-C44956E42A0F)
2025-11-14 23:07:10.827 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] [UIOPT-MONITOR-READY] ConversationMonitor is now monitoring and ready
2025-11-14 23:07:10.827 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] SQL-based timeline monitoring started (projectId: 35E78C35-06C4-4056-A046-C44956E42A0F)
2025-11-14 23:07:10.827 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] [UIOPT-MONITOR-READY] ConversationMonitor is now monitoring and ready
2025-11-14 23:07:10.827 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] SQL-based timeline monitoring started (projectId: 35E78C35-06C4-4056-A046-C44956E42A0F)
2025-11-14 23:07:10.827 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] [UIOPT-MONITOR-READY] ConversationMonitor is now monitoring and ready
2025-11-14 23:07:10.827 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] 🏥 Health monitoring started
2025-11-14 23:07:10.827 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] 🏥 Health monitoring started
2025-11-14 23:07:10.827 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] 🏥 Health monitoring started
2025-11-14 23:07:10.827 I  Contextify[2111:138fcd3] [dev.contextify:TimelineIntegration] Timeline integration activated successfully
2025-11-14 23:07:10.827 I  Contextify[2111:138fcd3] [dev.contextify:UI] ✅ Timeline monitoring started for project: 35E78C35-06C4-4056-A046-C44956E42A0F
2025-11-14 23:07:10.827 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] [TIMELINE-LOAD] primer start; projectId=35E78C35-06C4-4056-A046-C44956E42A0F
2025-11-14 23:07:10.827 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] [UIOPT-BRANCH] phase → loading
2025-11-14 23:07:10.828 I  Contextify[2111:138fcd3] [dev.contextify:UIRender] [TIMELINE-EMPTY] Showing empty state (isIngesting=false, hasProgress=false)
2025-11-14 23:07:10.861 E  Contextify[2111:138fd1a] [dev.contextify:DiagnosticsHTTPServer] HTTP listener failed: <private>
2025-11-14 23:07:11.037 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] Requesting access for sources: <private>
2025-11-14 23:07:11.096 I  Contextify[2111:138fd05] [dev.contextify:LLMHealthCheck] LLM health check: PASSED (response: 'I'm sorry, but I cannot comply with')
2025-11-14 23:07:11.500 I  Contextify[2111:138fd1a] [dev.contextify:LLMHealthCheck] LLM health check: PASSED (response: 'I'm sorry, but I cannot comply with')
2025-11-14 23:07:13.568 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] User selected: <private>
2025-11-14 23:07:13.568 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] Found Claude Code transcripts in: <private>
2025-11-14 23:07:13.571 I  Contextify[2111:138fcd3] [dev.contextify:AppDelegate] LLM health check: PASSED
2025-11-14 23:07:13.571 I  Contextify[2111:138fcd3] [dev.contextify:StatusBar] Apple Intelligence health check result: <private>
2025-11-14 23:07:13.571 I  Contextify[2111:138fcd3] [dev.contextify:StatusBar] Apple Intelligence: Available ✓
2025-11-14 23:07:13.571 I  Contextify[2111:138fd41] [dev.contextify:BookmarkStore] Saved authorization for <private>: status=<private>
2025-11-14 23:07:13.572 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] Created authorization: source=<private> url=<private>
2025-11-14 23:07:13.572 I  Contextify[2111:138fcd3] [dev.contextify:WelcomeModal] [PERMISSIONS] Granted access for <private>
2025-11-14 23:07:14.408 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] Requesting access for sources: <private>
2025-11-14 23:07:15.951 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] User selected: <private>
2025-11-14 23:07:15.953 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] [CODEX-VALIDATE] Found 1 .jsonl files at <private>
2025-11-14 23:07:15.953 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] [CODEX-VALIDATE] ✅ Validation succeeded for: <private>
2025-11-14 23:07:15.958 I  Contextify[2111:138fd04] [dev.contextify:ProjectActivity] [INIT] ProjectActivityMonitor: starting global monitoring
2025-11-14 23:07:15.958 I  Contextify[2111:138fd04] [dev.contextify:ProjectActivity] [DISC-SCAN-SKIP] Skipping core discovery in sandbox (app layer handles this)
2025-11-14 23:07:15.958 I  Contextify[2111:138fd04] [dev.contextify:ProjectActivity] [INIT] ProjectActivityMonitor: sandbox mode (no global discovery FSEvents; app layer handles discovery)
2025-11-14 23:07:15.958 I  Contextify[2111:138fcd3] [dev.contextify:ProjectSwitcher] [SWITCHER-MONITOR] Started global monitoring (reason: fallback-timeout)
2025-11-14 23:07:15.961 I  Contextify[2111:138fd1a] [dev.contextify:BookmarkStore] Saved authorization for <private>: status=<private>
2025-11-14 23:07:15.961 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] Created authorization: source=<private> url=<private>
2025-11-14 23:07:15.961 I  Contextify[2111:138fcd3] [dev.contextify:WelcomeModal] [PERMISSIONS] Granted access for <private>
2025-11-14 23:07:17.300 I  Contextify[2111:138fcd3] [dev.contextify:WelcomeModal] User granted permissions, continuing to discovery
2025-11-14 23:07:17.311 I  Contextify[2111:138fcd3] [dev.contextify:ProjectsViewModel] Starting project discovery
2025-11-14 23:07:17.311 I  Contextify[2111:138fd41] [dev.contextify:ProjectDiscovery] Starting project discovery
2025-11-14 23:07:17.311 I  Contextify[2111:138fcd3] [dev.contextify:WelcomeModal] [WMODAL-SPINNER] Showing spinner (discoveryProgress is nil)
2025-11-14 23:07:17.315 I  Contextify[2111:138fcd3] [dev.contextify:WelcomeModal] [WMODAL-SPINNER] Showing spinner (discoveryProgress is nil)
2025-11-14 23:07:17.319 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 23:07:17.335 Df Contextify[2111:138fd03] [dev.contextify:ProjectDiscovery] No metadata row found for project: /Users/rob/code/projects/webviewer
2025-11-14 23:07:17.336 Df Contextify[2111:138fd41] [dev.contextify:ProjectDiscovery] No metadata row found for project: /Users/rob/code/personal/job-hunt-2025/interviews
2025-11-14 23:07:17.336 Df Contextify[2111:138fd03] [dev.contextify:ProjectDiscovery] No metadata row found for project: /Users/rob
2025-11-14 23:07:17.336 Df Contextify[2111:138fd41] [dev.contextify:ProjectDiscovery] No metadata row found for project: /Users/rob/code/personal/job-hunt-2025
2025-11-14 23:07:17.337 Df Contextify[2111:138fd03] [dev.contextify:ProjectDiscovery] No metadata row found for project: /Users/rob/code/personal/correspondence
2025-11-14 23:07:17.337 Df Contextify[2111:138fd41] [dev.contextify:ProjectDiscovery] No metadata row found for project: /Users/rob/code/projects/contextify
2025-11-14 23:07:17.337 Df Contextify[2111:138fd03] [dev.contextify:ProjectDiscovery] No metadata row found for project: /Users/rob/code/consulting/cloaked-email-litigation
2025-11-14 23:07:17.337 Df Contextify[2111:138fd02] [dev.contextify:ProjectDiscovery] No metadata row found for project: /Users/rob/code/projects/banagale.com
2025-11-14 23:07:17.338 Df Contextify[2111:138fd03] [dev.contextify:ProjectDiscovery] No metadata row found for project: /Users/rob/code/projects
2025-11-14 23:07:17.338 Df Contextify[2111:138fd02] [dev.contextify:ProjectDiscovery] No metadata row found for project: /Users/rob/code/personal
2025-11-14 23:07:17.338 Df Contextify[2111:138fd03] [dev.contextify:ProjectDiscovery] No metadata row found for project: /Users/rob/code
2025-11-14 23:07:17.338 Df Contextify[2111:138fd02] [dev.contextify:ProjectDiscovery] No metadata row found for project: /Users/rob/code/projects/contextify-worker-bee
2025-11-14 23:07:17.339 Df Contextify[2111:138fd03] [dev.contextify:ProjectDiscovery] No metadata row found for project: /Users/rob/code/personal/recovery
2025-11-14 23:07:17.339 Df Contextify[2111:138fd03] [dev.contextify:ProjectDiscovery] No metadata row found for project: /Users/rob/code/projects/cli-ai-setup
2025-11-14 23:07:17.339 Df Contextify[2111:138fd03] [dev.contextify:ProjectDiscovery] No metadata row found for project: /Users/rob/Desktop/Video/Star Wars/Star Wars Episode I The Phantom Menace (1999) [1080p]
2025-11-14 23:07:17.339 Df Contextify[2111:138fd03] [dev.contextify:ProjectDiscovery] No metadata row found for project: /Users/rob/code/personal/correspondence/oregon-employment-dept
2025-11-14 23:07:17.342 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 23:07:17.345 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 23:07:17.349 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 23:07:17.353 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 23:07:17.359 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 23:07:17.365 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 23:07:17.374 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 23:07:17.382 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 23:07:17.390 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 23:07:17.397 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 23:07:17.406 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 23:07:17.414 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 23:07:17.423 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 23:07:17.432 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 23:07:17.441 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 23:07:17.451 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 23:07:17.460 I  Contextify[2111:138fd02] [dev.contextify:ProjectDiscovery] Discovery complete: 16 projects found
2025-11-14 23:07:17.460 I  Contextify[2111:138fd02] [dev.contextify:ProjectDiscovery] [DISCOVERY-ORDER] Top 3 by activity: contextify (mtime: 2025-11-15 07:07:07 +0000), cloaked-email-litigation (mtime: 2025-11-14 05:29:55 +0000), contextify-worker-bee (mtime: 2025-11-14 00:12:36 +0000)
2025-11-14 23:07:17.460 I  Contextify[2111:138fcd3] [dev.contextify:ProjectsViewModel] Found 16 projects
2025-11-14 23:07:17.460 I  Contextify[2111:138fcd3] [dev.contextify:ProjectsViewModel] [PSTATE-INGEST-START] Setting isIngesting = true
2025-11-14 23:07:17.461 I  Contextify[2111:138fd02] [dev.contextify:ProjectDiscovery] Starting ingestion for 16 projects
2025-11-14 23:07:17.461 I  Contextify[2111:138fcd3] [dev.contextify:WelcomeModal] [WMODAL-SPINNER] Showing spinner (discoveryProgress is nil)
2025-11-14 23:07:17.461 I  Contextify[2111:138fcd3] [dev.contextify:UIRender] [TIMELINE-EMPTY] Showing empty state (isIngesting=true, hasProgress=false)
2025-11-14 23:07:17.462 I  Contextify[2111:138fcd3] [dev.contextify:ProjectsViewModel] [PSTATE-PROGRESS] discoveryProgress: 1/16 projects, 0/0 transcripts
2025-11-14 23:07:17.462 I  Contextify[2111:138fcd3] [dev.contextify:UIRender] [TIMELINE-LOADING] Showing loading indicator (isIngesting=true, progress=1/16)
2025-11-14 23:07:17.466 I  Contextify[2111:138fcd3] [dev.contextify:WelcomeModal] [WMODAL-BARS] Showing progress bars: 1/16 projects
2025-11-14 23:07:17.474 I  Contextify[2111:138fcd3] [dev.contextify:WelcomeModal] [WMODAL-BARS] Showing progress bars: 1/16 projects
2025-11-14 23:07:17.479 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 23:07:17.479 I  Contextify[2111:138fcd3] [dev.contextify:ProjectDiscovery] Searching for Claude dir matching: /Users/rob/code/projects/contextify
2025-11-14 23:07:17.487 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 23:07:17.489 I  Contextify[2111:138fd41] [dev.contextify:TranscriptOrchestrator] Created new project: <private> for path: <private>
2025-11-14 23:07:17.490 I  Contextify[2111:138fd41] [dev.contextify:TranscriptOrchestrator] ✅ Project creation verified: <private>
2025-11-14 23:07:17.490 I  Contextify[2111:138fd41] [dev.contextify:ProjectDiscovery] Ingesting Claude transcripts for project_id: 11214BDD-9180-4CD5-B483-6E6C6E90594B (path: /Users/rob/code/projects/contextify)
2025-11-14 23:07:18.255 I  Contextify[2111:138fd41] [dev.contextify:TranscriptOrchestrator] Upserted 530 transcripts for project <private> (530 new)
2025-11-14 23:07:18.255 I  Contextify[2111:138fcd3] [dev.contextify:ProjectsViewModel] [PSTATE-PROGRESS] discoveryProgress: 2/16 projects, 0/0 transcripts
2025-11-14 23:07:18.255 I  Contextify[2111:138fcd3] [dev.contextify:WelcomeModal] [WMODAL-BARS] Showing progress bars: 2/16 projects
2025-11-14 23:07:18.256 I  Contextify[2111:138fcd3] [dev.contextify:UIRender] [TIMELINE-LOADING] Showing loading indicator (isIngesting=true, progress=2/16)
2025-11-14 23:07:18.258 I  Contextify[2111:138fcd3] [dev.contextify:WelcomeModal] [WMODAL-BARS] Showing progress bars: 2/16 projects
2025-11-14 23:07:18.261 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 23:07:18.261 I  Contextify[2111:138fcd3] [dev.contextify:ProjectDiscovery] Searching for Claude dir matching: /Users/rob/code/consulting/cloaked-email-litigation
2025-11-14 23:07:18.268 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
